Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000002321,23-06-2021 21:54,Sandra Gaines,['Toothbrush'],10,23.95,Cash,Los Angeles,Specialty Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000002322,27-03-2020 04:21,Mitchell Ewing,['Mop'],3,73.49,Debit Card,Chicago,Warehouse Club,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000002323,01-06-2022 19:27,Carolyn Powell,"['Laundry Detergent', 'Toothpaste', 'Hair Gel', 'Pasta', 'Mustard']",2,14.12,Credit Card,Dallas,Pharmacy,FALSE,Retiree,Summer,Discount on Selected Items
1000002324,23-01-2021 16:23,Kelsey Torres,['Toothpaste'],10,6.12,Mobile Payment,Miami,Specialty Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000002325,08-01-2022 14:36,Eric Smith,"['Plant Fertilizer', 'Pasta', 'Pancake Mix', 'Garden Hose']",8,22.82,Credit Card,Boston,Convenience Store,FALSE,Middle-Aged,Fall,None
1000002326,13-03-2022 01:13,Kimberly Walters,"['Ice Cream', 'Salmon']",1,30.39,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Fall,Discount on Selected Items
1000002327,14-04-2022 21:41,Morgan Salazar,"['Dishware', 'Sponges', 'Mop']",6,16.06,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000002328,06-08-2023 14:49,Katelyn Perry,['Iron'],2,35.78,Cash,Miami,Department Store,TRUE,Teenager,Winter,None
1000002329,18-12-2020 21:51,Michelle Barnett,"['Dish Soap', 'Vacuum Cleaner', 'BBQ Sauce', 'Sponges']",1,84.82,Mobile Payment,Boston,Convenience Store,FALSE,Young Adult,Summer,None
1000002330,10-08-2023 02:30,Bonnie Foley,"['Tissues', 'Pancake Mix']",4,97.77,Cash,Miami,Department Store,FALSE,Homemaker,Spring,Discount on Selected Items
1000002331,13-12-2022 10:09,Elizabeth Porter,['Shower Gel'],9,73.78,Cash,Chicago,Supermarket,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000002332,24-02-2020 11:51,Autumn Reid,['Vinegar'],3,82.54,Debit Card,Miami,Specialty Store,FALSE,Professional,Spring,Discount on Selected Items
1000002333,17-01-2020 17:15,Sandra Harrell,"['Vacuum Cleaner', 'Soap', 'Syrup']",3,76.14,Credit Card,New York,Pharmacy,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000002334,04-03-2021 23:31,Erin Smith,"['Trash Cans', 'Peanut Butter']",7,37.72,Cash,Chicago,Department Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000002335,13-01-2022 17:13,Sean Collins,"['Eggs', 'Cleaning Spray']",3,56.42,Mobile Payment,Miami,Convenience Store,TRUE,Homemaker,Summer,None
1000002336,12-05-2020 18:43,Lance Hernandez,"['Iron', 'Pasta', 'Chips']",1,76.94,Mobile Payment,Atlanta,Department Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000002337,20-03-2021 22:49,Darryl Weiss,"['Shaving Cream', 'Power Strips']",8,82.16,Cash,New York,Warehouse Club,FALSE,Retiree,Summer,Discount on Selected Items
1000002338,07-02-2023 07:24,William Walker,"['Soap', 'Chicken', 'Shampoo', 'Hair Gel']",1,14.95,Mobile Payment,Boston,Supermarket,TRUE,Young Adult,Winter,Discount on Selected Items
1000002339,10-05-2021 04:29,Laura Allen,"['Razors', 'Toothpaste', 'Toilet Paper', 'Syrup', 'Milk']",6,56.9,Cash,New York,Department Store,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000002340,20-06-2020 16:20,Cassidy Williams,"['Carrots', 'Chicken', 'Feminine Hygiene Products', 'Mustard', 'Dustpan']",4,74.3,Cash,Houston,Warehouse Club,TRUE,Middle-Aged,Summer,None
1000002341,18-06-2021 09:15,Sheri Keith,['Carrots'],9,26.76,Debit Card,Chicago,Specialty Store,FALSE,Teenager,Summer,Discount on Selected Items
1000002342,12-12-2023 01:03,Stephen Everett,['Mayonnaise'],6,20.8,Debit Card,Seattle,Convenience Store,TRUE,Retiree,Fall,Discount on Selected Items
1000002343,20-04-2021 15:21,Renee Cole,"['Vinegar', 'Ketchup']",3,53,Mobile Payment,New York,Warehouse Club,FALSE,Student,Spring,BOGO (Buy One Get One)
1000002344,10-12-2023 12:45,Andrea Roberts,"['Olive Oil', 'Banana']",10,41.47,Debit Card,Los Angeles,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000002345,07-03-2020 15:16,William Cain,"['Deodorant', 'Eggs']",7,49.47,Cash,New York,Supermarket,TRUE,Student,Spring,None
1000002346,21-12-2022 22:35,Richard Anderson,"['Honey', 'Banana', 'Orange', 'Ketchup', 'Plant Fertilizer']",2,7.91,Debit Card,New York,Department Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000002347,04-05-2022 14:18,Christopher Brown,"['Peanut Butter', 'Yogurt']",8,13.88,Credit Card,New York,Specialty Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000002348,26-02-2020 00:02,Joseph Trujillo,"['Toothbrush', 'Toothbrush', 'Syrup', 'Rice']",1,44.09,Cash,Los Angeles,Pharmacy,FALSE,Retiree,Summer,None
1000002349,31-07-2022 04:15,Michael Steele,"['Onions', 'Iron', 'Spinach', 'Trash Bags']",9,62.69,Mobile Payment,Boston,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000002350,02-07-2021 10:46,Kelly Hebert,['Ironing Board'],9,26.21,Mobile Payment,New York,Warehouse Club,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000002351,15-09-2020 06:57,Dr. Jessica Olson,"['Soda', 'Toothpaste', 'Canned Soup', 'Shrimp', 'Banana']",10,23.75,Cash,New York,Warehouse Club,TRUE,Student,Spring,BOGO (Buy One Get One)
1000002352,30-09-2022 11:37,Jacqueline Arnold,"['Honey', 'Trash Cans']",7,87.96,Debit Card,Miami,Supermarket,TRUE,Student,Summer,None
1000002353,19-07-2022 23:45,Denise Cervantes,['Chips'],6,94.05,Mobile Payment,Atlanta,Pharmacy,TRUE,Teenager,Spring,Discount on Selected Items
1000002354,10-08-2021 21:32,Sean Carr,['Cleaning Spray'],2,65.3,Mobile Payment,Los Angeles,Specialty Store,FALSE,Teenager,Spring,None
1000002355,02-03-2020 14:53,Rebekah Lopez,"['Pasta', 'Rice']",9,37.21,Cash,Houston,Department Store,FALSE,Teenager,Spring,None
1000002356,08-11-2022 10:15,Ms. Natalie Rodriguez,"['Cereal Bars', 'Apple', 'Shrimp']",6,89.46,Cash,Los Angeles,Specialty Store,TRUE,Professional,Summer,None
1000002357,26-03-2024 09:28,Mark Berry,"['Apple', 'Shower Gel', 'Air Freshener', 'Jam', 'Eggs']",4,26.93,Credit Card,Atlanta,Specialty Store,TRUE,Student,Spring,None
1000002358,29-10-2020 12:12,Joseph Long,['Cheese'],10,88.85,Mobile Payment,Miami,Department Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000002359,14-02-2021 04:55,Daniel Ramirez,"['Ketchup', 'Jam', 'Mop', 'Soda', 'Peanut Butter']",8,56.89,Debit Card,New York,Pharmacy,TRUE,Retiree,Winter,Discount on Selected Items
1000002360,24-01-2020 05:18,Nicholas Dean,"['Bath Towels', 'Diapers']",1,95.15,Credit Card,San Francisco,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000002361,09-08-2022 22:28,Ms. Christina Byrd,"['Cereal Bars', 'Chicken', 'Orange', 'Canned Soup', 'Vacuum Cleaner']",3,84.6,Cash,Houston,Specialty Store,TRUE,Teenager,Fall,Discount on Selected Items
1000002362,17-08-2020 02:02,Ryan Bishop,"['Orange', 'Yogurt']",3,66.81,Debit Card,Chicago,Warehouse Club,FALSE,Professional,Spring,None
1000002363,25-08-2022 03:04,Brian Gutierrez,['Pasta'],6,46.44,Cash,San Francisco,Pharmacy,FALSE,Teenager,Winter,None
1000002364,10-03-2020 14:35,Melanie Hall,['Peanut Butter'],2,14.92,Cash,Atlanta,Department Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000002365,14-11-2022 08:57,Howard Chase,"['Trash Bags', 'Toothpaste', 'BBQ Sauce', 'Garden Hose', 'Iron']",7,28.04,Cash,Los Angeles,Supermarket,FALSE,Middle-Aged,Winter,None
1000002366,23-04-2023 05:26,Shelly Tucker,"['Ironing Board', 'Toothbrush', 'Peanut Butter', 'Lawn Mower']",8,27.09,Debit Card,San Francisco,Department Store,FALSE,Homemaker,Winter,None
1000002367,16-02-2022 03:15,Todd Gonzalez,"['BBQ Sauce', 'Soap']",3,68.7,Mobile Payment,Seattle,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000002368,05-04-2022 11:19,Travis Gray,"['Vinegar', 'Honey', 'Canned Soup', 'Shampoo', 'Deodorant']",2,91.78,Credit Card,Miami,Department Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000002369,28-05-2022 22:55,Joseph Black,"['Ice Cream', 'Shaving Cream', 'Vinegar', 'Banana']",3,15.45,Debit Card,Seattle,Department Store,TRUE,Professional,Fall,None
1000002370,04-05-2020 14:26,Robin Schultz,"['Beef', 'Tomatoes', 'Tomatoes', 'Deodorant', 'Beef']",4,77.23,Debit Card,Miami,Supermarket,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000002371,13-11-2020 23:27,Susan Cervantes,"['Shampoo', 'Diapers', 'Toilet Paper', 'Hair Gel']",9,82.52,Credit Card,Seattle,Department Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000002372,26-01-2020 02:10,Russell Collins,"['Dishware', 'Bread', 'Banana']",5,61.81,Debit Card,San Francisco,Warehouse Club,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000002373,22-10-2022 22:32,Nicholas Gibson,['Salmon'],9,32.63,Mobile Payment,Atlanta,Pharmacy,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000002374,27-02-2024 13:06,James Moran,"['Tea', 'BBQ Sauce']",4,37.15,Credit Card,Seattle,Specialty Store,FALSE,Senior Citizen,Spring,None
1000002375,07-01-2023 05:46,Garrett Klein,['Carrots'],2,97.47,Debit Card,San Francisco,Specialty Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000002376,17-10-2020 08:42,John Walters,"['Jam', 'Mayonnaise', 'Carrots']",10,18.94,Cash,New York,Supermarket,FALSE,Middle-Aged,Fall,None
1000002377,27-06-2021 23:00,Andrea Mack,"['Yogurt', 'Shrimp']",7,38.17,Credit Card,New York,Department Store,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000002378,31-01-2023 07:46,Cassandra Benjamin,['Cheese'],8,42.68,Debit Card,Boston,Convenience Store,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000002379,18-12-2021 15:11,Catherine Summers,"['Milk', 'Cereal', 'Coffee', 'Sponges']",4,77.6,Credit Card,New York,Department Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000002380,09-12-2021 18:27,Gina Lamb,['Tuna'],1,24.11,Debit Card,Chicago,Specialty Store,FALSE,Homemaker,Fall,None
1000002381,11-05-2021 03:56,William Griffin,"['Trash Bags', 'Feminine Hygiene Products', 'Tomatoes', 'Apple', 'Laundry Detergent']",1,33.71,Credit Card,New York,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000002382,03-05-2022 21:11,Tiffany Cunningham,"['Honey', 'Power Strips', 'Tuna']",9,67.6,Debit Card,Chicago,Convenience Store,FALSE,Teenager,Spring,None
1000002383,04-02-2024 17:41,Brent Parker MD,"['Mayonnaise', 'Mop']",4,64.19,Cash,San Francisco,Pharmacy,TRUE,Professional,Fall,None
1000002384,17-12-2021 17:12,Gloria Marshall,['Toothpaste'],5,9.21,Debit Card,Dallas,Specialty Store,TRUE,Professional,Fall,None
1000002385,14-05-2024 14:52,Amber Thompson,"['Mustard', 'Chicken']",4,12.09,Debit Card,San Francisco,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000002386,06-06-2023 15:12,Damon Simon,"['Cereal Bars', 'Shampoo', 'Toothpaste']",10,11.03,Cash,Houston,Department Store,FALSE,Retiree,Winter,None
1000002387,10-07-2020 17:01,Nicole Young,"['Dish Soap', 'Banana', 'Cheese', 'Deodorant', 'Pickles']",8,90.7,Mobile Payment,Los Angeles,Supermarket,FALSE,Homemaker,Winter,Discount on Selected Items
1000002388,10-02-2022 22:35,Melissa Gonzalez,['Hand Sanitizer'],4,97.75,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000002389,23-03-2020 13:06,Kaitlyn Henry,"['Dustpan', 'Shrimp', 'Hand Sanitizer', 'Bath Towels']",7,91.79,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Winter,None
1000002390,25-08-2020 15:32,Kevin Pope,['Coffee'],8,16.82,Credit Card,Los Angeles,Specialty Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000002391,17-02-2020 17:11,Francisco Mcfarland,"['Tea', 'Diapers', 'Water', 'Power Strips']",1,59.23,Cash,Atlanta,Department Store,TRUE,Student,Summer,None
1000002392,22-12-2022 19:27,Kathleen Hurst,"['Power Strips', 'Shaving Cream', 'Razors', 'Soda', 'Cheese']",3,73.07,Credit Card,Boston,Warehouse Club,TRUE,Professional,Spring,Discount on Selected Items
1000002393,03-01-2021 16:50,Kayla Rodriguez,"['Spinach', 'Orange']",3,40.32,Debit Card,Chicago,Specialty Store,FALSE,Homemaker,Spring,Discount on Selected Items
1000002394,11-07-2020 18:11,Ethan Rivera,['Cereal Bars'],1,64.39,Mobile Payment,Miami,Supermarket,TRUE,Homemaker,Winter,Discount on Selected Items
1000002395,24-07-2021 03:56,Justin Fitzpatrick,"['Light Bulbs', 'Razors']",2,88.93,Debit Card,Miami,Supermarket,TRUE,Homemaker,Winter,Discount on Selected Items
1000002396,12-09-2020 14:42,Cynthia Wallace,"['Soda', 'Potatoes']",5,25.37,Cash,Dallas,Department Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000002397,19-11-2021 11:24,Kyle Dominguez,['Cleaning Rags'],4,5.59,Cash,New York,Supermarket,FALSE,Student,Fall,None
1000002398,05-03-2022 07:46,David Gray,"['Sponges', 'Shrimp', 'Mayonnaise', 'Shrimp']",6,58.91,Mobile Payment,Seattle,Specialty Store,FALSE,Student,Fall,None
1000002399,01-09-2021 06:24,Krista Johnson,"['Iron', 'Rice', 'Tissues']",2,5.97,Credit Card,Los Angeles,Department Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000002400,17-02-2023 18:11,Tammy Gibson,"['Cereal', 'Rice']",1,6.82,Cash,Boston,Specialty Store,TRUE,Student,Spring,None
1000002401,01-12-2021 07:21,Amy Thomas,['BBQ Sauce'],2,46.43,Debit Card,Los Angeles,Supermarket,FALSE,Young Adult,Summer,Discount on Selected Items
1000002402,09-08-2022 19:43,Daniel Flores,"['Air Freshener', 'Laundry Detergent', 'Ironing Board', 'Cleaning Rags', 'Mustard']",10,89.48,Credit Card,Houston,Warehouse Club,TRUE,Homemaker,Spring,Discount on Selected Items
1000002403,18-08-2023 20:02,Michael Waller,"['Air Freshener', 'Toothpaste']",4,73.04,Mobile Payment,Los Angeles,Convenience Store,FALSE,Student,Winter,Discount on Selected Items
1000002404,06-11-2022 10:11,Luis Martin,"['Lawn Mower', 'Hair Gel', 'Dish Soap', 'Eggs']",3,41.31,Cash,San Francisco,Specialty Store,FALSE,Young Adult,Spring,Discount on Selected Items
1000002405,26-04-2024 10:19,Kathryn Butler,"['Chips', 'Spinach', 'Toilet Paper', 'Iron', 'Beef']",9,38.53,Debit Card,Chicago,Supermarket,TRUE,Retiree,Winter,Discount on Selected Items
1000002406,13-09-2022 08:46,Priscilla Clay,"['Water', 'Tea', 'Pasta', 'Tomatoes', 'Banana']",9,19.59,Mobile Payment,Los Angeles,Supermarket,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000002407,31-01-2021 08:49,Lisa Delgado,"['Baby Wipes', 'Laundry Detergent', 'Yogurt']",6,24.9,Debit Card,Seattle,Supermarket,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000002408,17-09-2020 12:10,Nicole Mcdonald,"['Power Strips', 'Diapers', 'Yogurt', 'Tuna']",6,82.78,Cash,San Francisco,Pharmacy,FALSE,Young Adult,Spring,None
1000002409,04-08-2023 15:44,Jeffery Hernandez,"['Ironing Board', 'Coffee', 'Toothpaste', 'Orange']",9,91.55,Debit Card,Seattle,Warehouse Club,TRUE,Student,Summer,Discount on Selected Items
1000002410,11-09-2021 06:37,Monique Jackson,['Pickles'],6,71.1,Cash,Atlanta,Specialty Store,FALSE,Student,Spring,None
1000002411,10-04-2021 07:45,Taylor Fuentes,"['Tissues', 'Orange']",9,7.58,Mobile Payment,Dallas,Supermarket,TRUE,Teenager,Winter,None
1000002412,15-03-2023 07:55,Lisa Rodriguez,"['Syrup', 'Cereal Bars', 'Cereal']",10,17.73,Mobile Payment,Miami,Department Store,FALSE,Retiree,Spring,None
1000002413,24-03-2022 07:32,James Parker,"['Hand Sanitizer', 'Trash Bags', 'Shaving Cream', 'Banana', 'Feminine Hygiene Products']",2,94.98,Debit Card,San Francisco,Convenience Store,TRUE,Professional,Summer,None
1000002414,26-03-2024 02:46,Cathy Jones,"['Air Freshener', 'Trash Bags', 'Cereal Bars']",8,24.99,Credit Card,San Francisco,Specialty Store,TRUE,Senior Citizen,Summer,None
1000002415,30-03-2020 18:30,Sara Horn,['Deodorant'],2,70.93,Mobile Payment,Dallas,Department Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000002416,04-09-2023 10:48,Craig Rodriguez,['Tuna'],9,41.95,Cash,Miami,Supermarket,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000002417,22-03-2020 10:54,George Garcia,"['Toilet Paper', 'Bread', 'Cleaning Spray', 'Toilet Paper']",10,12.97,Credit Card,Miami,Warehouse Club,FALSE,Teenager,Spring,None
1000002418,13-12-2022 17:49,Richard Hernandez,"['Cleaning Rags', 'Plant Fertilizer']",8,49.82,Cash,Miami,Pharmacy,TRUE,Student,Fall,Discount on Selected Items
1000002419,15-05-2024 22:43,George Calderon,"['Razors', 'Peanut Butter']",6,51.22,Cash,Houston,Specialty Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000002420,11-04-2020 09:37,William Rodriguez,['Water'],2,98.29,Credit Card,Boston,Department Store,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000002421,05-12-2020 07:00,Peggy Sanford,"['Orange', 'Sponges']",3,10.84,Credit Card,Boston,Convenience Store,TRUE,Homemaker,Winter,Discount on Selected Items
1000002422,29-09-2021 07:08,David Lowery,"['Tea', 'Chips', 'Dustpan']",6,90.2,Debit Card,Atlanta,Supermarket,FALSE,Retiree,Winter,Discount on Selected Items
1000002423,10-04-2023 09:11,Robert Jackson,"['Milk', 'Iron', 'Mop']",6,84.12,Cash,Boston,Supermarket,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000002424,02-08-2022 06:33,Angela Butler,"['Peanut Butter', 'Mop', 'Hand Sanitizer', 'Dish Soap']",5,92.83,Mobile Payment,Chicago,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000002425,23-11-2022 08:19,Raymond Wagner,"['Orange', 'Ironing Board', 'Shrimp']",2,30.99,Cash,Atlanta,Pharmacy,TRUE,Retiree,Spring,Discount on Selected Items
1000002426,23-10-2020 07:43,Hector Alvarez,"['Butter', 'Toothpaste', 'Tea']",5,89.62,Mobile Payment,San Francisco,Department Store,TRUE,Retiree,Fall,None
1000002427,09-06-2022 10:57,Robert Garcia,"['Bath Towels', 'Cereal Bars', 'Toothpaste']",3,84.78,Debit Card,Miami,Convenience Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000002428,30-09-2023 02:27,Robert Rodriguez,"['Paper Towels', 'Garden Hose', 'Potatoes']",5,55.85,Debit Card,Miami,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000002429,06-06-2021 08:56,Shannon White,"['Bath Towels', 'Yogurt', 'Trash Bags']",9,91.31,Mobile Payment,Chicago,Department Store,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000002430,03-09-2020 09:14,Samuel Cooke,"['Olive Oil', 'Soap', 'Light Bulbs', 'Cleaning Rags']",9,25.48,Mobile Payment,Dallas,Supermarket,FALSE,Homemaker,Summer,Discount on Selected Items
1000002431,18-09-2021 09:50,Emma Logan,"['Shaving Cream', 'Shampoo', 'Dustpan', 'Bread', 'Garden Hose']",3,66.82,Mobile Payment,New York,Pharmacy,TRUE,Young Adult,Winter,Discount on Selected Items
1000002432,30-11-2020 05:01,Johnny Dixon,"['Cleaning Spray', 'Pasta', 'Mop']",10,33.75,Debit Card,Los Angeles,Department Store,TRUE,Retiree,Fall,None
1000002433,06-05-2022 05:17,Ryan Conway,"['Pancake Mix', 'Peanut Butter']",8,75.03,Cash,Atlanta,Pharmacy,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000002434,28-08-2023 06:34,Randy Grant,"['Bread', 'Orange', 'Hand Sanitizer', 'Onions']",4,95.21,Credit Card,Houston,Specialty Store,FALSE,Senior Citizen,Winter,None
1000002435,10-12-2023 07:55,Eric Davis,['Iron'],3,42.27,Credit Card,Atlanta,Department Store,FALSE,Middle-Aged,Spring,None
1000002436,24-02-2021 21:37,Samuel Peters,"['Potatoes', 'Shampoo', 'Water', 'Diapers']",10,67.68,Debit Card,Seattle,Convenience Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000002437,28-05-2023 06:30,Tiffany Jenkins DVM,"['Cereal', 'Tissues', 'Toilet Paper']",1,59.82,Credit Card,Houston,Department Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000002438,21-10-2022 11:49,Matthew Brown,"['Toilet Paper', 'Toothpaste', 'Pancake Mix', 'Light Bulbs']",5,28.75,Mobile Payment,Chicago,Specialty Store,FALSE,Student,Fall,None
1000002439,07-01-2021 05:45,Stephanie Jones,"['Cleaning Rags', 'Canned Soup', 'Beef', 'Tomatoes', 'Beef']",4,93.62,Cash,Seattle,Pharmacy,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000002440,12-05-2023 18:28,David Flores,"['Mayonnaise', 'Baby Wipes', 'Laundry Detergent']",9,31.02,Debit Card,Miami,Specialty Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000002441,30-05-2022 06:33,Alex White,"['Lawn Mower', 'Salmon']",5,88.08,Credit Card,Dallas,Supermarket,TRUE,Middle-Aged,Summer,None
1000002442,24-08-2023 21:37,Rachel Lane,"['BBQ Sauce', 'Hand Sanitizer', 'Power Strips', 'Cleaning Spray', 'Peanut Butter']",3,89.34,Credit Card,Boston,Pharmacy,TRUE,Young Adult,Summer,None
1000002443,04-08-2021 16:39,Corey Hood,"['Mayonnaise', 'Insect Repellent', 'Power Strips']",5,95.29,Cash,Boston,Convenience Store,TRUE,Senior Citizen,Spring,None
1000002444,13-11-2022 01:10,Kyle Williams,"['Toothpaste', 'Butter', 'Lawn Mower']",6,80.5,Cash,Seattle,Supermarket,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000002445,17-04-2023 11:45,Donna Arnold,"['Mop', 'Milk']",8,86.72,Credit Card,Miami,Department Store,FALSE,Retiree,Summer,Discount on Selected Items
1000002446,05-07-2023 18:19,Robin Garcia,['Yogurt'],5,63.35,Cash,San Francisco,Warehouse Club,TRUE,Retiree,Winter,None
1000002447,23-02-2023 22:22,Scott Buck,"['Iron', 'Tuna', 'Toothpaste', 'Cleaning Rags']",5,50.55,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Fall,None
1000002448,16-06-2022 21:03,Mary Curtis,['Tissues'],8,36.96,Mobile Payment,Boston,Department Store,TRUE,Young Adult,Summer,None
1000002449,09-01-2023 08:33,Timothy Cain,"['Shrimp', 'Soda', 'Honey', 'Onions']",6,40.16,Credit Card,Chicago,Warehouse Club,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000002450,25-04-2022 00:30,Erin Farrell,"['Pickles', 'Extension Cords']",4,98.83,Credit Card,Seattle,Specialty Store,TRUE,Middle-Aged,Summer,None
1000002451,08-08-2023 20:30,Debbie Walton,['Trash Bags'],10,15.06,Credit Card,Boston,Supermarket,TRUE,Teenager,Fall,BOGO (Buy One Get One)
